caption_id,modality,pair_key,source_file,sections,num_existing_qa,caption
925599e366b6,rgb,aligned_dataset/wash_cup_split/Seg1/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The video frames show a kitchen scene in low light, focusing on a stainless steel sink, a gray plastic trash can, a green pair of rubber gloves lying on the counter, a bottle of dish soap, a yellow sponge, and a container of sponges."
a93bf70d0540,rgb,aligned_dataset/wash_cup_split/Seg1/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,1,"The video shows several household items: 1) green rubber gloves, 2) a bottle of dish soap, 3) a dish towel, 4) a yellow sponge, 5) a small plastic container, and 6) a metallic dish rack."
bcc8029091b7,rgb,aligned_dataset/wash_cup_split/Seg1/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,1,"The video shows a kitchen environment. I start by focusing on the sink area, then move to pick up a green rubber glove from the counter, then show a dish soap bottle, and finally finish with a view of the sink, cloth, and sponge."
db49ecead4a7,rgb,aligned_dataset/wash_cup_split/Seg1/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,1,"The subject is performing kitchen cleaning tasks. They are seen picking up and handling cleaning items like a rubber glove, dish soap, and a sponge, likely preparing to wash dishes."
e21ef25a8da2,rgb,aligned_dataset/wash_cup_split/Seg1/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,"Spatial relationships: The rubber gloves are on the counter to the left of the sink; the dish soap is behind the gloves; the yellow sponge is to the right of the dish soap; the container of sponges is further right, near the edge of the sink; the trash can is positioned below and to the left of the counter. The objects are approximately 1-2 steps away from my standing position."
0acb5ed9a396,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,8,"I first reach for and move the striped dishcloth to clear space. Then, I pick up a bottle of Pril dish soap, likely to check the amount remaining or prepare for washing. Finally, I pick up the light green rubber gloves and put them on both hands. The purpose is to protect my hands while doing dishes or cleaning the sink area. The consequence is that my hands are now ready for wet cleaning tasks."
109320c5b9f1,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,8,No moving people or external dynamic objects are present in the video besides the subject's hands.
12458d286832,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,10,"The video starts with a view of the kitchen counter area. First, I interact with the striped dishcloth. Then, I move towards the dish soap bottle and the light green rubber gloves. Finally, I focus on putting on the rubber gloves near the sink area."
2c8df95b7ca4,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,1,The only dynamic elements are the subject's hands. A hand reaches for the striped cloth at frame 000690 and picks up the soap bottle at frame 000720. Both hands are used to pull on the light green rubber gloves starting at frame 000840 and ending at 000870.
357c696c70c6,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The scene is a kitchen countertop area at night. Identified objects include a stainless steel sink, a bottle of dish soap with a red cap, a pair of light green rubber gloves, a striped dishcloth, and several sponges. The countertop appears to be made of a metallic material, likely stainless steel. The texture of the gloves is smooth, while the sponges are porous."
43703a47e245,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,10,The subject starts in front of the sink. No significant navigation or steps are taken away from this spot. Movement is limited to reaching for items on the counter within arm's reach.
474913f5b6e3,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,8,The video undergoes a significant transition from complete darkness in the beginning to a fully lit environment halfway through. The illumination changes from zero to bright indoor lighting suddenly.
916c3180df3c,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,The main light source appears to be an overhead indoor light providing even illumination across the stainless steel countertop. Reflections are visible on the metallic surfaces of the sink and the plastic soap bottles. The light is coming from a high angle relative to the camera.
ac4303630864,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,The layout is a standard kitchen setup. No unrealistic physics or mesh clipping is observed. Objects are placed reasonably on the counter.
bcaea5d5f58c,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,10,"I can identify several useful daily objects: 1 stainless steel sink, 2 bottles of dish soap, 2 sponges in a tray, 1 pair of light green rubber gloves (2 gloves total), and 1 striped dishcloth. There is also 1 trash can visible near the counter."
c492087950a3,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,8,"In frame 000690, a bottle of dish soap is held, showing the brand 'Pril' in a red circular logo. Another bottle visible in frame 000720 contains text such as 'Frosch' and 'Aloe Vera'. These are used for dishwashing and cleaning."
d2f1e4d3b6f9,rgb,aligned_dataset/wash_cup_split/Seg2/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,The dish soap bottle is located directly behind the light green rubber gloves. The sponges are in a container to the right of the soap bottle. The striped cloth is draped partially over the rubber gloves. The stainless steel sink is positioned to the right of the dishcloth and gloves. The trash can is about 1 step away from the front of the countertop.
01d5785e9ffc,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,1,"The video starts with a dark view of the kitchen counter. I first interact with a striped dishcloth lying on the edge of the sink. Then, I move my hand to the left to reach for a pair of green rubber gloves. I pick up the top glove and begin putting it on my left hand while standing at the kitchen sink area."
3e2a36da81d6,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,"The layout of the kitchen is standard and follows common sense. Objects are placed where they should be: soap and gloves by the sink, sponges in a tray. There are no unrealistic effects like floating furniture or mesh clipping."
46e1a81a462f,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,1,"I am standing at the kitchen sink. I reach forward 0 steps to pick up a cloth. I then reach slightly to the left 0 steps to grab the green gloves. To reach the living room, I would need to turn around and walk approximately 10 steps."
50ff66608462,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,1,"In the video, there is 1 stainless steel sink, 2 green rubber gloves, 1 bottle of Prill dish soap, 1 bottle of Frosch dish soap, 2 sponges (1 yellow, 1 green) in a container, 1 red towel, 1 striped dishcloth, 1 metal utensil holder, and 1 trash can."
569da655b245,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,1,"I first pick up a striped dishcloth from the edge of the sink. Then, I reach for a green rubber glove on the counter and begin to slide it onto my left hand. The purpose of this action is likely to prepare for washing dishes or cleaning the kitchen, protecting my hand from water and soap."
7c33015f9d84,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,1,"In frame 000690, text is visible on a dish soap bottle; it says 'Prill' in red and blue letters, used for branding. In frame 000750, the words 'Aloe Vera' are visible on the label of a green bottle, indicating the scent or ingredient."
9596e3d06543,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,1,"My hand moves into the frame to pick up the dishcloth around frame 000300. Then, the green rubber glove is lifted from the counter between frames 000570 and 000630 as I begin to put it on."
97e50685fd31,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"In these night frames, the scene is a kitchen counter with a stainless steel sink. Two green rubber gloves are lying on the metal surface. There is a dish soap bottle with a red cap, likely brand Prill, and another bottle behind it. A small plastic container holds two sponges: one yellow and one green. A red towel hangs nearby, and a striped dishcloth is picked up by a hand. The texture of the counter is brushed metal, and the gloves appear smooth and rubbery."
c1877e4e4798,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,The light source is a single overhead kitchen light that is relatively dim. It casts reflections on the stainless steel sink and the glossy surfaces of the soap bottles and rubber gloves. The light comes from directly above the counter.
cc8de97d5c6c,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,"The green rubber gloves are on the stainless steel counter, directly in front of the subject. A soap bottle is positioned behind the gloves. To the right of the gloves, there is a plastic container holding sponges. A red towel is hanging over the faucet area to the right of the sink. I am standing approximately 0 steps away from the counter and sink."
e40a3fd651b1,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,1,"The light remains fairly constant throughout the video, though it appears very dark in the night frames. There are no lights turning on or off, and the illumination remains stationary without any approaching light sources like car headlights."
ebb0510a1c07,rgb,aligned_dataset/wash_cup_split/Seg3/wash_cup_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,1,There are no other people or dynamic objects moving in the kitchen except for my own hands. No cars or pets are observed during the sequence.
050fc89311c3,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,"The layout of the room is typical for a study space. No major physical violations are present, although the placement of a sink directly next to a study desk is a bit unusual for a dedicated office."
29dedc146437,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,1,"The video begins in a room with computer setups, featuring desks, computers, and office chairs. The camera then moves through a doorway, transitions into a small hallway, and finally enters a small washroom containing a sink."
3c7b0a182956,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,1,"The navigation path starts from the desk area, proceeds straight towards a door, moves through the door into a hallway, and finishes by entering a bathroom after turning slightly."
3d726354f567,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,The room contains multiple desk-computer setups. Key spatial relationships: 1) The computer tower is to the right of the monitor on the first desk. 2) The chairs are positioned in front of the desks. 3) The sink is located near the door. 4) The door is situated at the far end of the room. The distance between the entrance and the desks is approximately 5-6 steps.
43796827c10a,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,"The room features several artificial light sources. In the dark, there are neon-colored LED light strips attached to computer cases and desks, providing blue, red, and rainbow lighting. In the later part, the room is illuminated by bright overhead lights, creating a white, well-lit environment."
6a33d1d5dc4c,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,1,"The only dynamic action in the video is the camera panning and walking, performed by the subject between frame 0 and 870."
80215c3dbfe3,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,1,"The subject performs actions of walking through the office, opening a door, and then opening a bathroom door to enter the washroom."
b43282f24143,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,1,"The video features a warning sign on a door, 'Dear students! Please make sure to close the windows upon leaving our student rooms. Thank you.', visible starting from frame 720 to the end of the video."
cdf88817fde3,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,1,"The video shows no dynamic human or objects moving in the scene, only the camera movement performed by the subject."
eb518294c630,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,1,"The video shows a transition from a dark environment, where only the RGB lighting of the computer equipment is visible, to a well-lit environment as the camera enters a room and eventually opens a door to reveal a bathroom."
efa5d8097330,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The video features a home office or student room environment. It includes several desks with computer monitors, computer towers, chairs, a sink, and a door with a note on it. Some computers have glowing RGB lights in different colors."
fd3e1bfb4e59,rgb,aligned_dataset/wash_hand_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,1,"In the video, there are 4 computer monitors, 4 computer towers, 4 office chairs, 1 bathroom sink, and 1 door sign visible."
438b145fdb66,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,A non-common layout choice is observed on the middle desk near the windows: a black computer monitor is resting on top of a Netgear cardboard box instead of a dedicated monitor stand or being placed directly on the desk surface. This appears to be a makeshift and potentially unstable setup.
5cb3ee420514,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,"Initially, the room is lit only by colored RGB light strips (magenta and cyan) on PC towers and the glow of computer monitors. As the video progresses, the room is flooded with natural daylight coming from large windows on the left side. The daylight is bright and diffuse, creating reflections on the floor and making all objects in the room clearly visible."
6433f3a715b3,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,8,"A printed sign is visible on a white door starting around frame 720. The text is organized as a notice that reads: 'Dear students! Please make sure to close the windows upon leaving our student rooms. Thank you.' Above this message, there is a smaller label containing a QR code, the number '0330', and 'Room 13'. This sign is used to provide instructions to students regarding room maintenance."
7889d57559e0,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,10,"Across the office, I can identify the following objects: 5 blue chairs, 5 black computer monitors, 3 black PC towers on top of the desks, 6 large window panes, 4 keyboards, 4 mice, 1 sink in the utility room, 1 teal bin, and 2 door handles. There is also 1 Netgear cardboard box being used as a monitor stand."
7ecbb89ee1eb,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,8,"The video shows a dramatic transition from darkness to full daylight. At the start, only small points of light from LEDs and monitors are visible. Gradually, the ambient light level increases until the whole office is brightly illuminated by the sun. The light change makes the textures of the wooden floor and the white walls clearly discernible by the end of the clip."
8de7db7bbbec,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,10,"The video sequence begins in a completely dark room where only artificial glowing lights from electronics are visible. As the scene brightens, it reveals a large office with multiple workstations. I walk forward past several desks with monitors and blue chairs. I then steer towards a white door on the right. I approach the door, reach for the handle, and open it to reveal a small, brightly lit utility room featuring a sink and a bin."
8deb7fc641c1,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,8,"The only dynamic event in the video is the subject's hand opening the white door. No other moving people, animals, or vehicles are seen. The door handle is depressed and the door swings open to the right between frames 750 and 870."
92d448cbf335,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,8,"I am walking through an office space, navigating past desks and chairs toward a white door. I reach out with my right hand, grab the silver handle, depress it, and push the door open to enter a small utility room containing a sink. My purpose is to access the adjacent room."
99219455cc77,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,8,"The subject's hand enters the frame at 750 and grabs the door handle. At frame 780, the handle is pushed down and the door begins to swing open to the right. The door continues to move until it is fully open at frame 870, at which point the sink and a bin become fully visible inside the utility room."
9c07078c55ee,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The video displays a bright office environment featuring several light-colored wooden desks. On these desks, there are multiple black computer monitors, black PC towers with some internal components visible, keyboards, and mice. Several ergonomic blue chairs are positioned at the workstations. The room has large windows that provide a view of a grassy outdoor area with some small square structures. A white door with a silver handle is located on the right side of the main room. Behind this door is a small utility area containing a white ceramic sink with a chrome faucet and a teal storage bin."
dbf9795adcf6,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,10,"To navigate the space, I first walk forward past the workstations for about 6 steps. I then make a slight right turn to approach the white door on the far wall. After walking 2 more steps to reach the door, I reach for the handle and open it. Finally, I step into the small utility room to see the sink."
e9597ca129ff,rgb,aligned_dataset/wash_hand_split/Seg2/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,The spatial layout of the office includes: 1. A black computer monitor sitting directly on a white desk (approx. 4 steps from the start). 2. A blue chair positioned in front of the workstation (approx. 3 steps). 3. A black PC tower located to the right of the monitor on the desk (approx. 4 steps). 4. A printed instruction sign taped to the center of a white door (approx. 8 steps). 5. A white sink mounted on the wall inside a small room accessed through the white door (approx. 10 steps).
17663299dee3,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,8,"The hands enter the frame at 000000 and remain until 000870. They perform washing, rubbing with soap, and rinsing."
26d171259c37,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,"The objects include: 1. Faucet and sink basin (0 steps), 2. Mirror and sink (1 step distance for viewing), 3. Power outlet and mirror (beside each other, 0 steps), 4. Wall tiles and sink (0 steps), 5. Mirror and faucet (less than 1 step)."
6cb0bcb7cd55,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,8,"The video shows a consistent, bright indoor lighting environment typical of a bathroom. There are no significant changes in light intensity or direction throughout the duration of the clip."
6e261d0670b8,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,10,The video does not contain navigation actions. The user stands at the sink throughout the entire duration to wash their hands.
7879447c83df,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,"The scene is well-lit, likely by overhead bathroom lights reflecting off the white tiles and porcelain surfaces, creating a bright and clean atmosphere."
7bf299467579,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,8,"The primary dynamic objects are the hands of the subject, which move to wash, soap, and rinse. No other external objects or humans are moving in the video."
859235a76fa0,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The scene shows a bathroom with a white ceramic sink, a chrome faucet, a wall-mounted mirror, and a power outlet on the tiled wall. The sink is clean, and the faucet is centrally positioned."
90cffc4f9931,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,10,"The video features the following objects: a sink (1), a faucet (1), a mirror (1), a soap dispenser (not visible, but implicit), and a wall socket (1)."
99c484d6263d,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,8,"The subject is washing their hands. They wet their hands, use soap, rub them to create foam, rinse them under the faucet, and finally dry them using a paper towel."
bdfa5c40b2f7,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,10,"The video shows a single, continuous shot in a bathroom, focusing on the sink and mirror. The camera stays in a fixed position, capturing the process of hand washing, soaping, and rinsing in the sink."
ed390740da06,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,The layout is standard for a modern bathroom; no obvious common sense violations or unrealistic physics are observed.
f6173a928975,rgb,aligned_dataset/wash_hand_split/Seg3/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,8,"The word 'GEBERIT' is visible on the ceramic sink in frame 000000 and subsequent frames. It is a brand name, likely indicating the manufacturer of the bathroom fixture."
19f7ff709934,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,8,"The video features text on a QR code label attached to a white door in a restroom setting. The label '02.B.09 WC H' is visible, which appears to be a location identifier for a specific restroom, likely in an office or public facility."
27dcda8e7026,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,8,"The dynamic objects are the subject's hands (washing, drying, and opening the door) and the door itself (opening). The hands are active from start to finish. The door movement occurs toward the end of the video."
2b8813d9016c,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,10,"The video features several objects: one sink, one faucet, one mirror, one paper towel dispenser, one door handle, one waste bin, one fire extinguisher, and one QR code sign."
31f641a2446d,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,"The bathroom is illuminated by artificial ceiling lights, providing consistent and clear visibility throughout the space."
338f4133c02a,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,10,"The video begins with a person washing their hands at a sink in a restroom. The scene then transitions to the person turning around and walking towards a wall-mounted paper towel dispenser. The camera captures the person drying their hands, then finally walking towards the exit door, opening it, and stepping out into a hallway with a fire extinguisher on the wall."
53af7111991b,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,8,"The subject performs a sequence of hygiene-related actions: washing hands at a sink, using a paper towel to dry them, and then exiting the restroom by opening the door with the handle."
816cba761b1a,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,"The layout is standard for a bathroom and office corridor. No physical laws are violated, and the environment appears realistic."
83e166337634,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,10,"The navigation starts at the sink in the restroom. The user turns around, walks a few steps to the paper towel dispenser, dries their hands, and then proceeds to the exit door. Upon opening the door, the user steps into a hallway."
a2dcc1649e41,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The video captures a modern bathroom scene featuring a white sink, a chrome faucet, a grey wall-mounted paper towel dispenser, a light switch on the tiled wall, and a large mirror reflecting the person who is recording the video."
a692888357d3,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,The sink is located directly below the mirror. The paper towel dispenser is positioned to the left of the sink. A light switch is situated below the paper towel dispenser. The door handle is to the right of the mirror. The mirror is roughly 1 step away from the sink area.
df9525f6bcb8,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,8,"The video shows a consistent indoor lighting environment throughout. There are no significant light changes or adjustments, as the lighting remains uniform across the restroom and the connecting hallway."
e18c8c92412f,rgb,aligned_dataset/wash_hand_split/Seg4/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,8,"The video shows the subject's hands moving while washing and drying, and the subject's hand interacting with the door handle to open the door and exit into the hallway."
0172df33722f,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,text_recognition,1,"A sign is visible on a door in the room in the later frames (around frame 800-870), which reads 'Dear students! Please make sure to close the windows upon leaving our student rooms. Thank you.'"
1feb29ede09b,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,non_common,1,The layout is consistent with a standard student study area or computer lab. No objects are floating or clipping through surfaces; the scene appears realistic.
25b5fb2fcdc6,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,object_recognition,1,"The video features a home office or student room environment containing two desks, each equipped with a desktop computer, monitor, keyboard, and mouse. The rooms also have windows, chairs, and cabinets under the desks. Some surfaces are white, and the floor is a dark wood laminate."
2c12d7fc0f6f,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_recognition,1,The video is static regarding objects; no dynamic movement occurs aside from the camera panning.
37a75db62d87,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,action,1,"The person behind the camera performs a tour of the office, likely to document the layout, and finishes by opening a door to show a small side room."
3fa572857176,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,counting,1,"The video contains 3 desktop computers, 3 monitors, 3 computer desks, 3 office chairs, and 1 door with a sign."
6ad781a79a3c,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,navigation,1,"The camera starts by panning across the workstations. It then navigates toward a closed door, moves slightly to the right to reach the handle, turns the handle, and opens the door to access the next area."
856edf3c2437,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_change,1,"The video begins in a dark room with only localized LED lighting on the PC cases. As the video progresses, there is a gradual transition to a much brighter, naturally lit environment."
85b89a217c4b,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,spatial_reasoning,1,1. Two desks are positioned side-by-side (2 steps). 2. A monitor is placed on each desk (1 step). 3. A chair is positioned in front of each desk (1 step). 4. A window is located above the desk area (3 steps). 5. Cabinets are situated beneath the desks (1 step).
9bdf24ee68dc,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,dynamic_counting,1,No dynamic objects or humans move within the frame; the scene is static except for the camera movement.
a08e75eb3024,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,scene_sequence,1,"The video begins in a dark room with glowing RGB lighting strips on the computer towers. As the light changes to daylight, the scene reveals a bright, modern room with multiple workstations setup. The camera then moves through the room, panning across the desks and chairs before turning toward a white door with a sign on it, which is then opened to reveal a small sink/washroom area."
f2d2fc440c66,rgb,aligned_dataset/wash_hands_split/Seg1/wash_hands_rgb,qa_pairs/aligned/rgb_qa_results_aligned.json,light_recognition,1,"The video starts in a very dark room with artificial light sources coming from the PC towers, which display vertical strips of shifting colors (RGB). As the video progresses, the ambient lighting transitions to natural daylight entering through large windows."
