source_qa_id,question,source_modality,source_section,ground_truth_answer,rgb_score,rgb_rank,ir_score,ir_rank,event_score,event_rank,depth_score,depth_rank
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__action__05,Does the action seem complete at the end of the video?,rgb,action,"Yes, the water has been poured into the cup.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__action__06,Is the action performed with one hand or two?,rgb,action,The action is performed with one hand.,0.5,1,0.5,1,0.5,1,0.5,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__action__07,What is the consequence of the action?,rgb,action,The cup is now filled with hot water.,0.8333333333333333,1,0.8333333333333333,1,0.42857142857142855,2,0.42857142857142855,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__action__08,Does the action involve any other liquids?,rgb,action,"No, only hot water.",0.4,1,0.4,1,0.4,1,0.4,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__01,How many distinct objects can you count on the kitchen counter?,rgb,counting,There are 6 distinct objects on the counter.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__02,Are there multiple bottles on the counter?,rgb,counting,"Yes, there is a water bottle and a soap bottle.",0.2222222222222222,1,0.0,2,0.2222222222222222,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__03,Can you count the number of containers visible?,rgb,counting,There are 2 containers: the water bottle and the soap bottle.,0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__04,How many cleaning-related items are present?,rgb,counting,There is 1 cleaning brush.,0.0,2,0.0,2,0.0,2,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__05,Is there more than one box on the counter?,rgb,counting,"No, there is only one box.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__06,Can you count the number of kitchen appliances seen?,rgb,counting,There is 1 electric kettle.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__07,Are there any items that look like a tray?,rgb,counting,"Yes, there is one white tray.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__09,Is there more than one type of soap visible?,rgb,counting,"No, only one soap bottle is visible.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__counting__10,Can you count the total number of objects in the scene?,rgb,counting,There are 6 objects in total.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__01,How many moving objects are there besides the camera?,rgb,dynamic_counting,"Only one, the kettle held by the subject.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__02,Is there more than one person in the video?,rgb,dynamic_counting,"No, there is only the person holding the camera.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__03,Are there any cars or vehicles moving in the video?,rgb,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__04,How many times does the kettle move in the video?,rgb,dynamic_counting,The kettle moves once as part of the continuous pouring action.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__05,Does the cleaning brush move during the video?,rgb,dynamic_counting,"No, the brush is stationary.",0.4,1,0.4,1,0.4,1,0.4,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__06,Are there any animals moving in the scene?,rgb,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__07,Is the water bottle moving?,rgb,dynamic_counting,"No, the water bottle is stationary.",0.0,2,0.0,2,0.33333333333333337,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_counting__08,How many hands are involved in the action of pouring water?,rgb,dynamic_counting,One hand is shown holding the kettle.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__01,Does a new object appear in the scene at any point?,rgb,dynamic_recognition,"No, all objects are present once the scene becomes visible.",0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__02,Does the kettle move from one place to another?,rgb,dynamic_recognition,"Yes, it is moved over the cup to pour water.",0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__03,Does the cup move during the video?,rgb,dynamic_recognition,"No, the cup remains in place.",0.0,2,0.0,2,0.0,2,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__04,At what frame does the pouring action start?,rgb,dynamic_recognition,The pouring action starts at approximately frame 000540.,0.22222222222222224,1,0.22222222222222224,1,0.22222222222222224,1,0.18181818181818182,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__05,Does the hand disappear before the end of the video?,rgb,dynamic_recognition,The hand remains until the water pouring is complete.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__06,Is there any object that changes its state?,rgb,dynamic_recognition,"Yes, water flows from the kettle into the cup.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__07,Does the brush move on its own?,rgb,dynamic_recognition,"No, the brush is stationary.",0.4,1,0.4,1,0.4,1,0.4,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__dynamic_recognition__08,What is the duration of the dynamic action?,rgb,dynamic_recognition,The action lasts from frame 000540 until 000870.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__01,Is the video starting in a bright environment?,rgb,light_change,"No, the video starts in complete darkness.",0.0,2,0.0,2,0.2857142857142857,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__02,Does the lighting change from dark to bright during the recording?,rgb,light_change,"Yes, the lighting changes from dark to bright, making the scene visible.",0.0,2,0.0,2,0.18181818181818182,1,0.18181818181818182,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__03,Is there a sudden flash of light in the video?,rgb,light_change,"No, the transition to light is gradual.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__05,Is the camera moving towards a light source?,rgb,light_change,"No, the camera is positioned stationary above the counter.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__06,Can I see the objects clearly at the start of the video?,rgb,light_change,"No, the objects are not visible at the start.",0.25,1,0.25,1,0.0,2,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__07,Does the lighting stabilize at the end of the video?,rgb,light_change,"Yes, the lighting remains stable once the kitchen counter is visible.",0.0,2,0.0,2,0.19999999999999998,1,0.19999999999999998,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__light_change__08,Does the video become darker towards the end?,rgb,light_change,"No, it remains consistently lit at the end.",0.0,2,0.0,2,0.0,2,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__01,What direction should I turn to face the kitchen?,rgb,navigation,I am already in the kitchen looking at the counter.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__02,Are there any corridors I need to pass through to get to the kitchen?,rgb,navigation,"No, the video does not show navigation between rooms.",0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__03,Is there a specific route to follow to reach the sink area?,rgb,navigation,"The video shows only the counter and sink area, not a route to get there.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__04,Can you describe the path from the entrance to the kitchen counter?,rgb,navigation,The video does not provide a path from an entrance.,0.3157894736842105,2,0.3157894736842105,2,0.3529411764705882,1,0.26086956521739124,3
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__05,Is the kitchen in the same room as the living room?,rgb,navigation,The video does not show other rooms.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__06,Are there any turns I need to take?,rgb,navigation,"No, the camera is stationary.",0.4,1,0.4,1,0.0,2,0.4,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__07,Is the room layout complex for navigation?,rgb,navigation,The video does not provide enough information to judge room layout.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__08,How many steps would it take to reach the kitchen?,rgb,navigation,It is impossible to determine the number of steps as the video is a close-up of a counter.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__09,Is there a clear path to the stove?,rgb,navigation,"No, only the counter is shown.",0.33333333333333337,1,0.0,2,0.0,2,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__navigation__10,Does the video show the entire house?,rgb,navigation,"No, only a small section of a kitchen counter is shown.",0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__non_common__01,Are there any items in the video that seem to be floating or misplaced according to normal kitchen layouts?,rgb,non_common,"No, all items appear to be placed normally on the counter.",0.18181818181818182,1,0.18181818181818182,1,0.0,2,0.18181818181818182,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__object_recognition__01,What object is being used to pour water into the white mug?,rgb,object_recognition,A water pitcher.,0.0,2,0.6666666666666666,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__01,What is the environment like at the beginning of the video?,rgb,scene_sequence,"At the beginning, the environment is pitch black.",0.0,2,0.0,2,0.0,2,0.23529411764705885,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__02,What objects appear on the kitchen counter as the light levels increase?,rgb,scene_sequence,"The objects are a Philips box, a white tray, a cleaning brush, a bottle of dish soap, and a pink water bottle.",0.19047619047619047,1,0.16,2,0.1,3,0.0,4
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__03,Is there a sequence of different rooms shown in the video?,rgb,scene_sequence,"No, the video takes place entirely in the kitchen.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__04,What object is positioned closest to the wall in the corner?,rgb,scene_sequence,The Philips box is in the corner against the wall.,0.25,1,0.25,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__05,Can you describe the progression of the scene from the start to the end?,rgb,scene_sequence,The video transitions from total darkness to a well-lit kitchen countertop showing several items.,0.056338028169014086,3,0.09302325581395349,2,0.1111111111111111,1,0.05128205128205129,4
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__06,Are there any items on the counter that were not there at the beginning of the clear scene?,rgb,scene_sequence,"No, the set of objects remains consistent once they become visible.",0.0,2,0.0,2,0.0,2,0.18181818181818182,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__07,How does the visibility change throughout the video?,rgb,scene_sequence,The video begins completely dark and gradually becomes clear as the camera focuses on the counter.,0.18181818181818185,1,0.18181818181818185,1,0.13333333333333333,2,0.18181818181818185,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__08,Is the kitchen counter the primary focus of the entire video?,rgb,scene_sequence,"Yes, the kitchen counter is the central focus of the entire video.",0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__scene_sequence__10,Does the scene transition to another room after the kitchen?,rgb,scene_sequence,"No, there is no transition to another room.",0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__spatial_reasoning__01,Where is the stack of white napkins located in relation to the box in the corner?,rgb,spatial_reasoning,The stack of white napkins is next to the box.,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.5555555555555556,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__01,What brand is displayed on the box in the corner?,rgb,text_recognition,The brand displayed is PHILIPS.,0.4,2,0.0,3,0.5,1,0.0,3
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__02,Is the text 'PHILIPS' clearly visible in the early frames?,rgb,text_recognition,"No, the text is not clearly visible in the early frames because of the low light.",0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__03,Does the text on the box appear on more than one side?,rgb,text_recognition,Only one side of the box with the text is clearly shown.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__04,What kind of appliance does the text suggest is inside the box?,rgb,text_recognition,The text and accompanying image on the box suggest it is an electric kettle.,0.16666666666666669,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__05,Is there any other text visible on the box besides the brand name?,rgb,text_recognition,"There are images of the product, but no other distinct text is immediately obvious.",0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__06,In which frame does the brand name appear most clearly?,rgb,text_recognition,"The brand name appears most clearly in the later frames, such as 000330.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__07,Does the text remain visible throughout the video as the camera moves?,rgb,text_recognition,"No, the text is only visible when the camera focuses on that corner area.",0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1
rgb__aligned_dataset_wash_cup_and_drink_water_split_seg3_wash_cup_and_drink_water_rgb__text_recognition__08,Can I identify the model name from the text on the box?,rgb,text_recognition,"No, only the brand name is clearly legible, not the specific model name.",0.16666666666666669,1,0.16666666666666669,1,0.16666666666666669,1,0.16666666666666669,1
rgb__aligned_dataset_wash_cup_split_seg1_wash_cup_rgb__light_recognition__01,What is the primary source of light for the kitchen area?,rgb,light_recognition,The primary light source is an overhead ambient light.,0.4444444444444445,1,0.4,3,0.14285714285714285,4,0.4444444444444444,2
rgb__aligned_dataset_wash_cup_split_seg1_wash_cup_rgb__non_common__01,Is there any object in the kitchen that appears to be floating or placed in an illogical position?,rgb,non_common,"No, all objects are placed logically on the counter or in their expected locations.",0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1
rgb__aligned_dataset_wash_cup_split_seg1_wash_cup_rgb__object_recognition__01,What items are placed on the kitchen counter next to the sink?,rgb,object_recognition,"The items on the kitchen counter include a pair of green rubber gloves, a bottle of dish soap, a yellow sponge, and a container holding more sponges.",0.24,1,0.23076923076923073,2,0.0,3,0.0,3
rgb__aligned_dataset_wash_cup_split_seg1_wash_cup_rgb__spatial_reasoning__01,Where are the green rubber gloves located in relation to the stainless steel sink?,rgb,spatial_reasoning,The green rubber gloves are located on the kitchen counter surface to the left of the stainless steel sink.,0.47619047619047616,1,0.11764705882352941,4,0.32558139534883723,2,0.32,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__01,What is the first action I take after the light turns on?,rgb,action,You reach for the striped dishcloth.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__02,Which bottle do I pick up?,rgb,action,You pick up the green Pril dish soap bottle.,0.4,1,0.4,1,0.18181818181818182,2,0.18181818181818182,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__03,Why am I putting on the rubber gloves?,rgb,action,You are likely putting them on to wash dishes or clean the sink.,0.4,1,0.26666666666666666,2,0.26666666666666666,2,0.1111111111111111,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__04,Do I use the cloth to wipe the counter?,rgb,action,"No, you just move the cloth aside.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__05,What do I do with the soap bottle after picking it up?,rgb,action,You hold it briefly and then put it back.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__06,Am I preparing to wash dishes?,rgb,action,"Yes, it appears you are preparing for a cleaning task.",0.19999999999999998,1,0.19999999999999998,1,0.19999999999999998,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__action__08,Do I move any of the sponges in the container?,rgb,action,"No, the sponges are not moved.",0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__01,How many bottles of dish soap are on the counter?,rgb,counting,There are 2 bottles of dish soap.,0.25,1,0.25,1,0.25,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__02,How many sponges are in the clear plastic container?,rgb,counting,There are 2 sponges in the container.,0.2857142857142857,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__03,How many individual rubber gloves are there?,rgb,counting,There is 1 pair (2 individual gloves).,0.25,1,0.25,1,0.25,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__04,How many sinks are visible in the scene?,rgb,counting,There is 1 sink visible.,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__05,How many striped dishcloths am I using?,rgb,counting,There is 1 striped dishcloth.,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__06,How many trash cans are next to the counter?,rgb,counting,There is 1 trash can visible.,0.2857142857142857,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__09,How many containers are holding cleaning supplies?,rgb,counting,There is 1 clear plastic tray for the sponges.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__counting__10,How many hands are visible interacting with the objects?,rgb,counting,One hand is visible interacting with objects until the very end where both are used to put on the gloves.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__01,How many other people walk into the frame?,rgb,dynamic_counting,Zero other people walk into the frame.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__02,How many pets are seen moving?,rgb,dynamic_counting,Zero pets are seen.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__03,Do any objects fall off the counter on their own?,rgb,dynamic_counting,No objects fall.,0.5,1,0.5,1,0.5,1,0.5,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__04,How many cars pass by in the background?,rgb,dynamic_counting,Zero cars are visible.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__05,Does any other person reach for the soap?,rgb,dynamic_counting,"No, only your hand reaches for it.",0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__06,Are there any flying insects visible?,rgb,dynamic_counting,No insects are visible.,0.4,1,0.4,1,0.4,1,0.4,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__07,Do the curtains move?,rgb,dynamic_counting,No curtains are visible.,0.4,1,0.4,1,0.4,1,0.4,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_counting__08,How many doors are seen opening or closing?,rgb,dynamic_counting,Zero doors are seen moving.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__dynamic_recognition__01,When do I start putting on the rubber gloves?,rgb,dynamic_recognition,You start putting on the rubber gloves around frame 000840.,0.0,3,0.1818181818181818,1,0.0,3,0.15384615384615383,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__01,Did the lights turn on during the video?,rgb,light_change,"Yes, the lights were turned on.",0.0,2,0.0,2,0.0,2,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__02,Is it getting brighter as the video progresses?,rgb,light_change,"Yes, it goes from very dark to very bright.",0.0,2,0.0,2,0.0,2,0.19999999999999998,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__03,At which point does the scene become visible?,rgb,light_change,The scene becomes fully visible around frame 000660.,0.22222222222222224,1,0.22222222222222224,1,0.2,2,0.18181818181818182,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__04,Does the light source move?,rgb,light_change,"No, the light source appears stationary.",0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__05,Are there any shadows that change significantly?,rgb,light_change,Shadows become sharp and defined once the overhead light is on.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__06,Does the color of the light change?,rgb,light_change,"No, the light color remains a consistent cool white.",0.0,2,0.0,2,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__07,Is the light approaching the subject?,rgb,light_change,"No, the light is stationary.",0.4,1,0.4,1,0.4,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_change__08,Are there any external light sources like headlights mentioned?,rgb,light_change,"No, only the indoor room lighting changes.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__light_recognition__01,What is the primary direction of the light source affecting the scene?,rgb,light_recognition,The primary light source is coming from above the countertop.,0.2222222222222222,1,0.0,3,0.18181818181818182,2,0.0,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__01,How many steps should I take to reach the sink?,rgb,navigation,You are already at the sink.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__02,Should I turn left or right to find the trash can?,rgb,navigation,The trash can is slightly to your left.,0.25,1,0.25,1,0.25,1,0.25,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__03,Where is the nearest exit from this kitchen spot?,rgb,navigation,"The exit is not visible, but you would likely turn around.",0.16216216216216217,2,0.16666666666666669,1,0.15384615384615383,3,0.0,4
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__04,Is the fridge located to my left?,rgb,navigation,The fridge is not clearly visible in the frames.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__05,How do I get to the stove from here?,rgb,navigation,"The stove is not visible, it would be elsewhere in the kitchen.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__06,What is the fastest way to the dishcloth?,rgb,navigation,Reach directly in front of you.,0.1818181818181818,2,0.30769230769230765,1,0.0,3,0.0,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__07,Is the sink directly in front of me?,rgb,navigation,"Yes, the sink is directly in front.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__09,Where are the sponges located relative to the sink?,rgb,navigation,The sponges are to the left of the sink.,0.3636363636363636,1,0.25,2,0.25,2,0.25,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__navigation__10,Do I need to turn around to see the gloves?,rgb,navigation,"No, the gloves are directly in front on the counter.",0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1,0.2222222222222222,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__non_common__01,Are there any objects floating in the air or clipping through the countertop?,rgb,non_common,"No, all objects are resting naturally on the surfaces or held by your hand.",0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1,0.14285714285714288,1
