input,size,model_family,model,modality,section,section_raw,total,answered,answer_rate,judge_evaluated,task_aware_score,token_f1,bleu_4,rouge_l_f1,meteor,judge_strict_accuracy,judge_soft_accuracy
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,light_recognition,light_recognition,52,52,1.0,52,0.2756858526089295,0.22300910210002894,0.2416636643070778,0.21751459660552344,0.12999573766072833,0.4230769230769231,0.46153846153846156
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,navigation,navigation,165,165,1.0,165,0.3,0.3088217708217708,0.3990513974973128,0.30644081844081844,0.1576941407885736,0.4727272727272727,0.49393939393939396
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,non_common,non_common,56,56,1.0,56,0.8581966279334701,0.4531417621643185,0.3329802190899419,0.4531417621643185,0.21981077101109045,0.9107142857142857,0.9196428571428571
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,object_recognition,object_recognition,51,51,1.0,51,0.2616137674961204,0.3204823754996765,0.29286822133227924,0.30336158779065353,0.1867072346961912,0.45098039215686275,0.5294117647058824
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,scene_sequence,scene_sequence,177,177,1.0,177,0.2530131826741996,0.2551504222845462,0.3111252516666539,0.25163504249798,0.13575302845127557,0.423728813559322,0.4689265536723164
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,spatial_reasoning,spatial_reasoning,50,50,1.0,50,0.29451443877759664,0.2680287244918824,0.09789413046335868,0.26272346133398766,0.16017263446037838,0.56,0.58
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,ir,text_recognition,text_recognition,159,159,1.0,159,0.5524916521625043,0.3965711200337201,0.3981950228882678,0.3951734959945866,0.2228468802520402,0.6918238993710691,0.7075471698113207
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,action,action,266,266,1.0,266,0.40558704585218236,0.33791134227422315,0.3380689892843981,0.333456225215228,0.17408240170966954,0.6428571428571429,0.6823308270676691
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,counting,counting,273,273,1.0,273,0.6117216117216118,0.09459667976464274,0.537157220151257,0.09459667976464274,0.04259105804585272,0.6117216117216118,0.6135531135531136
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,dynamic_counting,dynamic_counting,279,279,1.0,279,0.6151334129828754,0.29371888565436954,0.5802847880210537,0.29371888565436954,0.1408429931546782,0.7096774193548387,0.7150537634408602
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,dynamic_recognition,dynamic_recognition,157,157,1.0,157,0.41364463561915793,0.26437467864968806,0.327011173009794,0.26305361236046887,0.12719901362090963,0.4713375796178344,0.49363057324840764
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,light_change,light_change,288,288,1.0,288,0.47357253086419754,0.33492572525967135,0.41523046533199753,0.3334445675285136,0.15603339635431612,0.5243055555555556,0.5243055555555556
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,light_recognition,light_recognition,54,54,1.0,54,0.25063198118753677,0.2724867724867725,0.3097204875300263,0.2687830687830688,0.1531806150334939,0.4444444444444444,0.48148148148148145
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,navigation,navigation,273,273,1.0,273,0.3076923076923077,0.2588612816599072,0.26604359473174577,0.25804476071954724,0.12474077002566239,0.5128205128205128,0.5439560439560439
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,non_common,non_common,68,68,1.0,68,0.7979408051099228,0.43925745414716,0.3369889450234689,0.4383383365001012,0.20734081797751713,0.7941176470588235,0.8014705882352942
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,object_recognition,object_recognition,50,50,1.0,50,0.4179047619047619,0.4527745587745588,0.4882528821082957,0.44207592407592405,0.24055109014586373,0.68,0.73
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,scene_sequence,scene_sequence,303,303,1.0,303,0.22739273927392742,0.22967848125404577,0.256639117518029,0.22660621604639578,0.12077639189995742,0.40924092409240925,0.4636963696369637
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,spatial_reasoning,spatial_reasoning,51,51,1.0,51,0.3884509872854437,0.39934423347280745,0.3425711913828039,0.39088101912724016,0.28592249599810493,0.6274509803921569,0.6372549019607843
video,4B,Qwen3-VL,Qwen3-VL-4B-Instruct,rgb,text_recognition,text_recognition,256,256,1.0,256,0.3515448173712829,0.27867168267815884,0.36020637168959463,0.2782604984676325,0.1590746136514422,0.47265625,0.490234375
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,action,depth_action,151,151,1.0,151,0.2975671127989009,0.2712610053669656,0.5464114644777803,0.2712610053669656,0.15082371554118723,0.36423841059602646,0.39403973509933776
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,counting,depth_counting,103,103,1.0,103,0.1941747572815534,0.05275080906148868,0.5676210679298217,0.05275080906148868,0.023672588552472413,0.1941747572815534,0.1941747572815534
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,dynamic_counting,depth_dynamic_counting,118,118,1.0,117,0.4406779661016949,0.2062146892655367,0.7079810803671589,0.2062146892655367,0.10013380909901873,0.48717948717948717,0.48717948717948717
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,dynamic_recognition,depth_dynamic_recognition,131,131,1.0,131,0.367175572519084,0.32368229734641946,0.6211521289241754,0.32368229734641946,0.16013953866181138,0.37404580152671757,0.37404580152671757
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,navigation,depth_navigation,53,53,1.0,53,0.5849056603773585,0.36765498652291106,0.3306993418255667,0.36765498652291106,0.16410173708271805,0.6415094339622641,0.6509433962264151
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,non_common,depth_non_common,56,56,1.0,56,0.8392857142857143,0.7423469387755102,0.7850661410776194,0.7423469387755102,0.36097565561851275,0.8392857142857143,0.8392857142857143
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,object_recognition,depth_object_recognition,49,49,1.0,49,0.11564625850340136,0.09965986394557823,0.4271187915493035,0.08945578231292516,0.056102255585338295,0.12244897959183673,0.16326530612244897
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,scene_sequence,depth_scene_sequence,53,53,1.0,53,0.6226415094339622,0.3878776667899864,0.336828622131226,0.3878776667899864,0.18642311474156112,0.6415094339622641,0.660377358490566
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,depth,spatial_reasoning,depth_spatial_reasoning,50,50,1.0,50,0.5093650793650794,0.3913650793650794,0.36247560095252346,0.3913650793650794,0.19980730712225805,0.58,0.58
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,action,event_action,155,155,1.0,155,0.28627286691802817,0.2834054834054834,0.6083980271623872,0.2834054834054834,0.1578749934169672,0.4129032258064516,0.45806451612903226
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,counting,event_counting,139,139,1.0,139,0.5755395683453237,0.11510791366906475,0.8068814827848249,0.11510791366906475,0.05755395683453238,0.5755395683453237,0.5755395683453237
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,dynamic_counting,event_dynamic_counting,130,130,1.0,130,0.4153846153846154,0.11282051282051282,0.8318903453823306,0.11282051282051282,0.055870445344129556,0.46923076923076923,0.47307692307692306
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,dynamic_recognition,event_dynamic_recognition,123,123,1.0,123,0.5317073170731708,0.5195121951219512,0.7496070768399746,0.5195121951219512,0.25895109936321037,0.5284552845528455,0.5284552845528455
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,navigation,event_navigation,54,54,1.0,54,0.16975308641975306,0.24417989417989416,0.4402057400218399,0.24417989417989416,0.1289373715152974,0.2777777777777778,0.35185185185185186
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,non_common,event_non_common,57,57,1.0,57,0.9122807017543859,0.8614035087719298,0.8901742979831483,0.8614035087719298,0.4248967012124907,0.9122807017543859,0.9210526315789473
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,object_recognition,event_object_recognition,54,54,1.0,54,0.24012345679012345,0.24938271604938272,0.5112387075311471,0.24938271604938272,0.12288848918272693,0.3148148148148148,0.37962962962962965
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,scene_sequence,event_scene_sequence,55,55,1.0,55,0.07272727272727272,0.09578370790039718,0.32740126271883657,0.09578370790039718,0.05402316139972879,0.12727272727272726,0.20909090909090908
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,event,spatial_reasoning,event_spatial_reasoning,55,55,1.0,55,0.4098268398268398,0.3916450216450217,0.455809660566673,0.3916450216450217,0.2610381648140572,0.509090909090909,0.5181818181818182
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,action,action,163,163,1.0,163,0.27630259992223183,0.23615689014462024,0.34924990001003087,0.23521304870998122,0.11380386413664123,0.4785276073619632,0.5245398773006135
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,counting,counting,177,177,1.0,177,0.5536723163841808,0.11037615868124344,0.540873893009321,0.11037615868124344,0.05002105217078061,0.559322033898305,0.559322033898305
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,dynamic_counting,dynamic_counting,170,170,1.0,170,0.5352941176470588,0.33038366861896273,0.681311774021966,0.33038366861896273,0.1632923387614259,0.6352941176470588,0.6411764705882353
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,dynamic_recognition,dynamic_recognition,165,165,1.0,165,0.48044295771568496,0.4041624032533123,0.5707936953173323,0.4041624032533123,0.19647625485910017,0.5151515151515151,0.5242424242424243
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,light_change,light_change,176,176,1.0,176,0.40241494616494616,0.2989105906719543,0.507869623415397,0.2989105906719543,0.14054486160054863,0.48863636363636365,0.4943181818181818
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,light_recognition,light_recognition,52,52,1.0,52,0.2707699351930121,0.20415946233253926,0.23835328670843653,0.20415946233253926,0.10636194839830239,0.5192307692307693,0.5576923076923077
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,navigation,navigation,165,165,1.0,165,0.2606060606060606,0.25486970545794074,0.4001281736294229,0.25344368050250404,0.135031528431384,0.43636363636363634,0.4484848484848485
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,non_common,non_common,56,56,1.0,56,0.8241071428571428,0.43977312370169513,0.33174668548609443,0.43888026655883794,0.2059680269003323,0.875,0.8928571428571429
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,object_recognition,object_recognition,51,51,1.0,51,0.1971224853577795,0.22057245985096302,0.24653379149430268,0.2114647231890468,0.11396684470186041,0.3333333333333333,0.4411764705882353
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,scene_sequence,scene_sequence,177,177,1.0,177,0.2384180790960452,0.21623763103294089,0.2823855899858329,0.21369077424879598,0.09863311724538953,0.4180790960451977,0.4604519774011299
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,spatial_reasoning,spatial_reasoning,50,50,1.0,50,0.4215264735264735,0.40532847853900483,0.16466796134833714,0.3987787709366657,0.27148241185327576,0.54,0.56
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,ir,text_recognition,text_recognition,159,159,1.0,159,0.4656556475962001,0.32248640957020536,0.3623027967563144,0.32248640957020536,0.17044101575457682,0.5786163522012578,0.5880503144654088
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,action,action,266,266,1.0,266,0.3349785687799841,0.27311016358451123,0.3354860737692775,0.2710738227323809,0.13910631728980263,0.5150375939849624,0.5808270676691729
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,counting,counting,273,273,1.0,273,0.5384615384615384,0.08019272734225713,0.5360271631534834,0.08019272734225713,0.03664306881226321,0.5531135531135531,0.5531135531135531
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,dynamic_counting,dynamic_counting,279,279,1.0,279,0.5491835921943449,0.2751804547503472,0.5727195944145705,0.2751804547503472,0.1292070466845552,0.6415770609318996,0.6451612903225806
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,dynamic_recognition,dynamic_recognition,157,157,1.0,157,0.37008819206271437,0.23075624471278272,0.316114028051152,0.23075624471278272,0.10380765778092613,0.4267515923566879,0.4585987261146497
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,light_change,light_change,288,288,1.0,288,0.42496141975308643,0.29371893718454356,0.40571943642772323,0.29371893718454356,0.13641384648418586,0.4618055555555556,0.4618055555555556
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,light_recognition,light_recognition,54,54,1.0,54,0.21538934316712094,0.237126556571001,0.31103645122783474,0.23183555127999572,0.12434522764194825,0.48148148148148145,0.5185185185185185
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,navigation,navigation,273,273,1.0,272,0.27289377289377287,0.223593046088198,0.26403062369731106,0.2226714808809185,0.10518471096611372,0.4117647058823529,0.4375
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,non_common,non_common,68,68,1.0,67,0.8115340253748559,0.4289934042312935,0.33404635903508967,0.4289934042312935,0.19773758946311376,0.8208955223880597,0.8432835820895522
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,object_recognition,object_recognition,50,50,1.0,50,0.26104761904761903,0.26754978354978354,0.4407294324877155,0.26754978354978354,0.1276022180194436,0.42,0.48
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,scene_sequence,scene_sequence,303,303,1.0,303,0.2193069306930693,0.21500690408306267,0.2381868615440842,0.21361439641124286,0.10494717523258387,0.3927392739273927,0.45874587458745875
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,spatial_reasoning,spatial_reasoning,51,51,1.0,51,0.40004300521510505,0.4044250610677491,0.32544003370462843,0.39870610681938307,0.30726918717004664,0.5098039215686274,0.5392156862745098
video,8B,InternVL3.5,InternVL3_5-8B-Instruct,rgb,text_recognition,text_recognition,256,256,1.0,255,0.3205383731179722,0.22873823767378454,0.34577369822586274,0.22873823767378454,0.11702872556896915,0.4470588235294118,0.46862745098039216
video,8B,Molmo2,Molmo2-8B,depth,action,depth_action,151,151,1.0,151,0.3199572299432878,0.28982477961216196,0.571966968457155,0.2888059309111941,0.15282947981704348,0.3708609271523179,0.39403973509933776
video,8B,Molmo2,Molmo2-8B,depth,counting,depth_counting,103,103,1.0,103,0.17475728155339806,0.06768457891171822,0.5544437321449353,0.06768457891171822,0.03494699819913517,0.20388349514563106,0.20388349514563106
video,8B,Molmo2,Molmo2-8B,depth,dynamic_counting,depth_dynamic_counting,118,118,1.0,118,0.3813559322033898,0.1683817594834544,0.6450587865613263,0.1683817594834544,0.08532188522152839,0.3389830508474576,0.3389830508474576
video,8B,Molmo2,Molmo2-8B,depth,dynamic_recognition,depth_dynamic_recognition,131,131,1.0,131,0.417557251908397,0.367739003998546,0.6309605721030823,0.367739003998546,0.18269345884027957,0.44274809160305345,0.44274809160305345
video,8B,Molmo2,Molmo2-8B,depth,navigation,depth_navigation,53,53,1.0,53,0.5849056603773585,0.35390835579514823,0.33438730992006294,0.35390835579514823,0.15749172757118754,0.6226415094339622,0.6226415094339622
video,8B,Molmo2,Molmo2-8B,depth,non_common,depth_non_common,56,56,1.0,56,0.8392857142857143,0.7227040816326531,0.7827306081871829,0.7227040816326531,0.3487204156847014,0.8392857142857143,0.8392857142857143
video,8B,Molmo2,Molmo2-8B,depth,object_recognition,depth_object_recognition,49,49,1.0,49,0.17690608711016875,0.1469741143210531,0.5306487369505053,0.1469741143210531,0.09298019753302987,0.22448979591836735,0.24489795918367346
video,8B,Molmo2,Molmo2-8B,depth,scene_sequence,depth_scene_sequence,53,53,1.0,53,0.6415094339622641,0.4114405510631926,0.3296496044782474,0.40934411500449236,0.19368844511432984,0.6792452830188679,0.6981132075471698
video,8B,Molmo2,Molmo2-8B,depth,spatial_reasoning,depth_spatial_reasoning,50,50,1.0,50,0.5653333333333334,0.4057142857142857,0.3522762817493599,0.4057142857142857,0.18606885596292208,0.66,0.66
video,8B,Molmo2,Molmo2-8B,event,action,event_action,155,155,1.0,155,0.37412186379928314,0.3726164874551971,0.6573381143359588,0.3726164874551971,0.21184041437927653,0.5096774193548387,0.5387096774193548
video,8B,Molmo2,Molmo2-8B,event,counting,event_counting,139,139,1.0,139,0.5323741007194245,0.08153477218225419,0.6791116640693454,0.08153477218225419,0.04774362328319163,0.48201438848920863,0.48201438848920863
video,8B,Molmo2,Molmo2-8B,event,dynamic_counting,event_dynamic_counting,130,130,1.0,130,0.38461538461538464,0.08351648351648353,0.657549876968443,0.08351648351648353,0.04895104895104895,0.3769230769230769,0.38846153846153847
video,8B,Molmo2,Molmo2-8B,event,dynamic_recognition,event_dynamic_recognition,123,123,1.0,123,0.47804878048780486,0.47398373983739833,0.779875196654294,0.47398373983739833,0.23596259361608393,0.4796747967479675,0.4878048780487805
video,8B,Molmo2,Molmo2-8B,event,navigation,event_navigation,54,54,1.0,54,0.13580246913580246,0.20373151539818207,0.4373265657266462,0.19597137430470765,0.11811457338870722,0.2777777777777778,0.28703703703703703
video,8B,Molmo2,Molmo2-8B,event,non_common,event_non_common,57,57,1.0,57,0.7543859649122807,0.7228070175438597,0.8693840437674034,0.7228070175438597,0.3579895685158843,0.7543859649122807,0.7543859649122807
video,8B,Molmo2,Molmo2-8B,event,object_recognition,event_object_recognition,54,54,1.0,54,0.37045855379188714,0.37901537158073106,0.575631004063541,0.3768367223432583,0.20676338464764535,0.5555555555555556,0.5925925925925926
video,8B,Molmo2,Molmo2-8B,event,scene_sequence,event_scene_sequence,55,55,1.0,55,0.024242424242424242,0.07274880556163979,0.2823607820147737,0.06423909305192728,0.053784717241102356,0.10909090909090909,0.20909090909090908
video,8B,Molmo2,Molmo2-8B,event,spatial_reasoning,event_spatial_reasoning,55,55,1.0,55,0.3787603305785124,0.3696694214876033,0.5100856309120142,0.3696694214876033,0.25540773927075694,0.4909090909090909,0.5
video,8B,Molmo2,Molmo2-8B,ir,action,action,163,163,1.0,163,0.30548920279304526,0.2758596469364955,0.35723905193089167,0.2718675347541993,0.1417067730453298,0.5705521472392638,0.6073619631901841
video,8B,Molmo2,Molmo2-8B,ir,counting,counting,177,177,1.0,176,0.4689265536723164,0.09766002829035456,0.4688172201198775,0.09766002829035456,0.04665669582713559,0.5170454545454546,0.5170454545454546
video,8B,Molmo2,Molmo2-8B,ir,dynamic_counting,dynamic_counting,170,170,1.0,170,0.4470588235294118,0.2593604108309991,0.6685509628026077,0.2593604108309991,0.1277570820051458,0.5647058823529412,0.5705882352941176
video,8B,Molmo2,Molmo2-8B,ir,dynamic_recognition,dynamic_recognition,165,165,1.0,165,0.41924001924001925,0.35815383269928724,0.5660720015381487,0.35815383269928724,0.17398865480456932,0.44242424242424244,0.44545454545454544
video,8B,Molmo2,Molmo2-8B,ir,light_change,light_change,176,176,1.0,176,0.30721130721130724,0.21715392141528508,0.496355028580367,0.21715392141528508,0.10018695256129231,0.3806818181818182,0.3806818181818182
video,8B,Molmo2,Molmo2-8B,ir,light_recognition,light_recognition,52,52,1.0,52,0.21959610901918594,0.12777751095058787,0.22512134983535276,0.12777751095058787,0.05695097638823368,0.34615384615384615,0.34615384615384615
video,8B,Molmo2,Molmo2-8B,ir,navigation,navigation,165,165,1.0,165,0.2696969696969697,0.23860208018102752,0.4068002821234033,0.23571607729502467,0.11952839629531525,0.3515151515151515,0.3787878787878788
video,8B,Molmo2,Molmo2-8B,ir,non_common,non_common,56,56,1.0,56,0.7566964285714286,0.4193458822923109,0.3329915440982426,0.41860183467326323,0.20210605707084123,0.8214285714285714,0.8392857142857143
video,8B,Molmo2,Molmo2-8B,ir,object_recognition,object_recognition,51,51,1.0,51,0.2749120160884867,0.3410906755328662,0.2907272582624841,0.32984048781209024,0.2115648910286311,0.49019607843137253,0.6274509803921569
video,8B,Molmo2,Molmo2-8B,ir,scene_sequence,scene_sequence,177,177,1.0,177,0.22617702448210922,0.21154498541620426,0.3088403250015199,0.20885947783155706,0.11098291910622783,0.3672316384180791,0.3926553672316384
video,8B,Molmo2,Molmo2-8B,ir,spatial_reasoning,spatial_reasoning,50,50,1.0,50,0.23180031080031077,0.20775269175269176,0.06462484850688349,0.20775269175269176,0.10951889270913631,0.52,0.54
video,8B,Molmo2,Molmo2-8B,ir,text_recognition,text_recognition,159,159,1.0,159,0.4877919145437878,0.3366221350018593,0.37163939732146334,0.3366221350018593,0.1746897425596847,0.6352201257861635,0.6477987421383647
video,8B,Molmo2,Molmo2-8B,rgb,action,action,266,266,1.0,266,0.35377705615432287,0.29935448642446316,0.3408292369081571,0.2962100437087457,0.14965525609273783,0.5789473684210527,0.6259398496240601
video,8B,Molmo2,Molmo2-8B,rgb,counting,counting,273,273,1.0,273,0.5091575091575091,0.06796986859895733,0.4206585423536787,0.06796986859895733,0.04015193403987256,0.5567765567765568,0.5586080586080586
video,8B,Molmo2,Molmo2-8B,rgb,dynamic_counting,dynamic_counting,279,279,1.0,279,0.556352050975707,0.2723997705063624,0.5350054354821159,0.2723997705063624,0.13400433833792977,0.6344086021505376,0.6415770609318996
video,8B,Molmo2,Molmo2-8B,rgb,dynamic_recognition,dynamic_recognition,157,157,1.0,157,0.37720999806987066,0.23421264323287555,0.3144086666602096,0.23421264323287555,0.10447901981485364,0.4394904458598726,0.46178343949044587
video,8B,Molmo2,Molmo2-8B,rgb,light_change,light_change,288,288,1.0,288,0.3653206713442221,0.25044434680184363,0.40640121861108736,0.249861596219093,0.11751373519915013,0.4131944444444444,0.4166666666666667
video,8B,Molmo2,Molmo2-8B,rgb,light_recognition,light_recognition,54,54,1.0,54,0.09447383891828337,0.10868555312999757,0.3077122154169649,0.10195154639599086,0.06007355298275367,0.2222222222222222,0.25925925925925924
video,8B,Molmo2,Molmo2-8B,rgb,navigation,navigation,273,273,1.0,273,0.228152799581371,0.19604878829183936,0.26885314918833203,0.1950138443997526,0.10026835524326397,0.3882783882783883,0.41025641025641024
video,8B,Molmo2,Molmo2-8B,rgb,non_common,non_common,68,68,1.0,68,0.7663678804855276,0.4235564843653079,0.33372859037681996,0.423229686979687,0.2046340355899204,0.7941176470588235,0.8161764705882353
video,8B,Molmo2,Molmo2-8B,rgb,object_recognition,object_recognition,50,50,1.0,50,0.35453968253968254,0.3822501202501203,0.4979553401131518,0.38076863876863876,0.21973570443442472,0.54,0.62
video,8B,Molmo2,Molmo2-8B,rgb,scene_sequence,scene_sequence,303,303,1.0,303,0.22304730473047304,0.22698119366769132,0.2698229428997461,0.22139861227359262,0.13150115333604073,0.37623762376237624,0.4273927392739274
video,8B,Molmo2,Molmo2-8B,rgb,spatial_reasoning,spatial_reasoning,51,51,1.0,51,0.32898705468364914,0.3364017852817707,0.33423274926352886,0.3364017852817707,0.23973891943203512,0.5490196078431373,0.5588235294117647
video,8B,Molmo2,Molmo2-8B,rgb,text_recognition,text_recognition,256,256,1.0,256,0.31610794090720906,0.23822595905285768,0.34693249136687865,0.23718429238619101,0.12565620502372293,0.3984375,0.421875
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,action,depth_action,151,151,1.0,151,0.2673606638255042,0.24767707294986036,0.4973610543393236,0.24634882810382452,0.1289023211759838,0.32450331125827814,0.3609271523178808
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,counting,depth_counting,103,103,1.0,103,0.1262135922330097,0.0313915857605178,0.5645311597473051,0.0313915857605178,0.013371854477170497,0.1262135922330097,0.1262135922330097
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,dynamic_counting,depth_dynamic_counting,118,118,1.0,118,0.4406779661016949,0.18418079096045198,0.7052117998821634,0.18418079096045198,0.09035127902210864,0.5,0.5
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,dynamic_recognition,depth_dynamic_recognition,131,131,1.0,131,0.46615776081424937,0.42648127953471465,0.6378678673126704,0.42648127953471465,0.20930266939419165,0.48091603053435117,0.48091603053435117
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,navigation,depth_navigation,53,53,1.0,53,0.5660377358490566,0.37403414195867024,0.3033102706812895,0.37403414195867024,0.1679796683730181,0.660377358490566,0.6792452830188679
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,non_common,depth_non_common,56,56,1.0,56,0.9478021978021979,0.840149136577708,0.7962587020428529,0.840149136577708,0.4098173544602116,0.9464285714285714,0.9464285714285714
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,object_recognition,depth_object_recognition,49,49,1.0,49,0.15873015873015872,0.16503267973856212,0.42093680289728164,0.16503267973856212,0.1024974858554343,0.22448979591836735,0.24489795918367346
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,scene_sequence,depth_scene_sequence,53,53,1.0,53,0.5660377358490566,0.3425640473746371,0.2969814671012687,0.3425640473746371,0.1627524092570431,0.6037735849056604,0.6037735849056604
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,depth,spatial_reasoning,depth_spatial_reasoning,50,50,1.0,50,0.43733333333333335,0.31733333333333336,0.3238935771512933,0.31733333333333336,0.13664572661850338,0.5,0.5
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,action,event_action,155,155,1.0,155,0.43944188428059394,0.4387250384024577,0.5984004785612269,0.4387250384024577,0.22449013767809006,0.5870967741935483,0.6290322580645161
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,counting,event_counting,139,139,1.0,139,0.45323741007194246,0.1079136690647482,0.8057368526787364,0.1079136690647482,0.0539568345323741,0.45323741007194246,0.45323741007194246
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,dynamic_counting,event_dynamic_counting,130,130,1.0,130,0.5,0.1076923076923077,0.8314401073989088,0.1076923076923077,0.05384615384615385,0.5307692307692308,0.5346153846153846
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,dynamic_recognition,event_dynamic_recognition,123,123,1.0,123,0.5040650406504065,0.4959349593495935,0.7910240074724136,0.4959349593495935,0.24796747967479674,0.5040650406504065,0.5040650406504065
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,navigation,event_navigation,54,54,1.0,54,0.13580246913580246,0.20823178878734436,0.3979569717541764,0.20823178878734436,0.10635936464614616,0.2962962962962963,0.3425925925925926
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,non_common,event_non_common,57,57,1.0,57,0.9824561403508771,0.9315789473684211,0.9047287296287463,0.9315789473684211,0.4599844205107363,0.9824561403508771,0.9912280701754386
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,object_recognition,event_object_recognition,54,54,1.0,54,0.40557158890492223,0.41208112874779546,0.5895663009364834,0.41208112874779546,0.2358607032365557,0.5370370370370371,0.6111111111111112
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,scene_sequence,event_scene_sequence,55,55,1.0,55,0.0984848484848485,0.15065897689243704,0.27455571984812166,0.14062814750676894,0.08382498323326114,0.2545454545454545,0.2909090909090909
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,event,spatial_reasoning,event_spatial_reasoning,55,55,1.0,55,0.4523742923742924,0.4432833832833833,0.46079303607867794,0.4432833832833833,0.2594014262635544,0.5636363636363636,0.5727272727272728
video,8B,Qwen3-VL,Qwen3-VL-8B-Instruct,ir,action,action,163,163,1.0,163,0.3659418581739044,0.3407384636192502,0.35069804746856054,0.33992046770922973,0.18553082472260307,0.5705521472392638,0.6625766871165644
