source_qa_id,question,source_modality,source_section,ground_truth_answer,primary_best_modalities,best_input_modalities,is_tie,tie_break_level,rgb_composite_score,rgb_rank,rgb_judge_score,rgb_task_aware_score,rgb_text_metric_mean,rgb_token_f1,ir_composite_score,ir_rank,ir_judge_score,ir_task_aware_score,ir_text_metric_mean,ir_token_f1,event_composite_score,event_rank,event_judge_score,event_task_aware_score,event_text_metric_mean,event_token_f1,depth_composite_score,depth_rank,depth_judge_score,depth_task_aware_score,depth_text_metric_mean,depth_token_f1
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__scene_sequence__05,Do I return to the mirror area at the end?,rgb,scene_sequence,"No, I do not return to the mirror area.",rgb;ir,rgb;ir,True,unresolved_multi_best,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,3.83399137984652e-05,2,0.0,0.0,0.0002555994253231013,0.0,3.83399137984652e-05,2,0.0,0.0,0.0002555994253231013,0.0
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__scene_sequence__06,Is there a hallway between the main room and the final area?,rgb,scene_sequence,It appears to be an immediate transition through a doorway rather than a long hallway.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7000007022200161,1,1.0,0.0,4.681466774385901e-06,0.0,0.7000007022200161,1,1.0,0.0,4.681466774385901e-06,0.0,0.7000007022200161,1,1.0,0.0,4.681466774385901e-06,0.0,0.7000007022200161,1,1.0,0.0,4.681466774385901e-06,0.0
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__scene_sequence__07,What is the sequence of rooms?,rgb,scene_sequence,The sequence is the mirror room followed by the dark area.,event;depth,event;depth,True,unresolved_multi_best,0.0015905552007142193,2,0.0,0.0,0.010603701338094795,0.0,0.0015905552007142193,2,0.0,0.0,0.010603701338094795,0.0,0.032616485611864116,1,0.0,0.0,0.12287114284033285,0.15384615384615385,0.032616485611864116,1,0.0,0.0,0.12287114284033285,0.15384615384615385
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__scene_sequence__08,Do I pass through any doors?,rgb,scene_sequence,"Yes, I walk through a door.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.0007700777542309049,2,0.0,0.0,0.005133851694872699,0.0
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__scene_sequence__10,Does the environment change significantly as I move?,rgb,scene_sequence,"Yes, the environment changes from a lit interior space to a much darker one.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7241689366631547,1,1.0,1.0,0.07223735553214305,0.16666666666666669,0.7241689366631547,1,1.0,1.0,0.07223735553214305,0.16666666666666669,0.7241689366631547,1,1.0,1.0,0.07223735553214305,0.16666666666666669,1.908831909502197e-06,2,0.0,0.0,1.272554606334798e-05,0.0
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__spatial_reasoning__01,How many steps away from the camera-wearer is the door seen in the reflection?,rgb,spatial_reasoning,2 steps.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__01,Is there any text visible on the walls?,rgb,text_recognition,No text is visible on the walls.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__02,Can you read any labels on the objects in the room?,rgb,text_recognition,"No, there are no readable labels on the objects.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__03,Are there any books with titles visible?,rgb,text_recognition,No books with visible titles are present.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__04,Does the mirror reflection show any text?,rgb,text_recognition,No text is visible in the mirror's reflection.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222,0.7325417889232396,1,1.0,1.0,0.09720908495756941,0.2222222222222222
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__05,Is there any writing on the door frame?,rgb,text_recognition,There is no writing on the door frame.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7368426876088333,1,1.0,0.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,0.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,0.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,0.0,0.11020125072555546,0.25
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__06,Can you identify any text on the clothing I am wearing?,rgb,text_recognition,"No, my clothing has no visible text.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25,0.7368426876088333,1,1.0,1.0,0.11020125072555546,0.25
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__07,Are there any instructional signs visible?,rgb,text_recognition,No instructional signs are visible.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337
rgb__aligned_dataset_wash_my_face_split_seg1_wash_my_face_rgb__text_recognition__08,Do any of the household items have visible branding or text?,rgb,text_recognition,No brands or text are visible on the household items.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7291631145948098,1,1.0,1.0,0.08710369079466669,0.19999999999999998,0.7291631145948098,1,1.0,1.0,0.08710369079466669,0.19999999999999998,0.7291631145948098,1,1.0,1.0,0.08710369079466669,0.19999999999999998,0.7291631145948098,1,1.0,1.0,0.08710369079466669,0.19999999999999998
rgb__aligned_dataset_wash_my_face_split_seg2_wash_my_face_rgb__light_recognition__01,What is the primary source of light in this room?,rgb,light_recognition,The window.,ir,ir,False,composite_score,0.7319471552123136,4,1.0,0.0,0.2129810347487575,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.8005553662183073,2,1.0,0.33333333333333337,0.32116275891569906,0.33333333333333337,0.7896162241385075,3,1.0,0.2857142857142857,0.2799811767963993,0.2857142857142857
rgb__aligned_dataset_wash_my_face_split_seg2_wash_my_face_rgb__non_common__01,Are there any floating objects or unrealistic layouts in this bathroom?,rgb,non_common,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_wash_my_face_split_seg2_wash_my_face_rgb__object_recognition__01,What is the primary object hanging on the rack near the mirror?,rgb,object_recognition,A towel.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_wash_my_face_split_seg2_wash_my_face_rgb__spatial_reasoning__01,"Relative to where I am standing, where is the window located?",rgb,spatial_reasoning,To the left.,rgb;event,rgb;event,True,unresolved_multi_best,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.824534322935765,2,1.0,0.6666666666666666,0.43256800085831704,0.6666666666666666,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.015467425166330283,3,0.0,0.0,0.10311616777553521,0.0
rgb__aligned_dataset_wash_my_face_split_seg2_wash_my_face_rgb__text_recognition__01,Can you identify any text on the walls or doors in the video? Are there any instructional signs visible? Is there any text on the objects I am interacting with? Can you see any text related to room names? Is there any branding text visible in the background? Does the door handle have any labels? Are there any emergency exit signs visible? Can you identify any text on the surface I am cleaning?,rgb,text_recognition,No text or signage is identifiable in the provided video frames.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182,0.7264297469137807,1,1.0,1.0,0.07896221552244115,0.18181818181818182
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__01,What is my main action?,rgb,action,Handling/filling a spray bottle.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__02,What object am I holding?,rgb,action,A green spray bottle.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.4335524784475449,1,0.5,0.5,0.27130223726934705,0.5,0.4335524784475449,1,0.5,0.5,0.27130223726934705,0.5,0.005690147726550687,3,0.0,0.0,0.03793431817700458,0.0,0.019376929126866477,2,0.0,0.0,0.1291795275124432,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__03,Am I using the sink?,rgb,action,Yes.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__04,Is the water running?,rgb,action,Yes.,rgb;ir;depth,rgb;ir;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__05,What is the goal of my interaction?,rgb,action,Filling or preparing the bottle.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0,0.011752701606523266,1,0.0,0.0,0.07835134404348844,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__06,Do I place the bottle down?,rgb,action,No.,event;depth,event;depth,True,unresolved_multi_best,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__07,Am I cleaning the counter?,rgb,action,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__action__08,Does the bottle appear to be for cleaning?,rgb,action,Yes.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__01,How many sinks are visible?,rgb,counting,1.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__02,How many faucets are in the sink area?,rgb,counting,1.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__04,How many bowls are on the counter?,rgb,counting,1.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__05,How many dish racks are present?,rgb,counting,1.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__06,How many spray bottles are there?,rgb,counting,1.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__07,How many plates are in the rack?,rgb,counting,Multiple.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__08,How many kettles are there?,rgb,counting,1.,ir;event,ir;event,True,unresolved_multi_best,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__counting__10,How many countertops are in the frame?,rgb,counting,1.,event,event,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__01,How many other people are in the room?,rgb,dynamic_counting,0.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__02,How many cars pass by?,rgb,dynamic_counting,0.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__03,How many objects move by themselves?,rgb,dynamic_counting,0.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__04,Are there any pets moving?,rgb,dynamic_counting,0.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__05,How many doors open or close?,rgb,dynamic_counting,0.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__06,Is anything else besides my hands moving?,rgb,dynamic_counting,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_counting__08,Do any lights flicker?,rgb,dynamic_counting,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__01,Does my hand move into the frame?,rgb,dynamic_recognition,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__02,When does my hand first appear?,rgb,dynamic_recognition,Around frame 000500.,event,event,False,composite_score,0.08890525095009033,2,0.0,0.4,0.34442581093163666,0.4,0.08890525095009033,2,0.0,0.4,0.34442581093163666,0.4,0.43519758162892186,1,0.5,0.3333333333333333,0.3457616553039236,0.3333333333333333,0.07073018255667957,3,0.0,0.28571428571428575,0.2687695734193384,0.28571428571428575
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__03,What object does my hand interact with?,rgb,dynamic_recognition,The green spray bottle.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.4335524784475449,1,0.5,0.5,0.27130223726934705,0.5,0.4335524784475449,1,0.5,0.5,0.27130223726934705,0.5,0.005690147726550687,3,0.0,0.0,0.03793431817700458,0.0,0.019376929126866477,2,0.0,0.0,0.1291795275124432,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__04,How long does the interaction last?,rgb,dynamic_recognition,Until the end of the video.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__05,Does my hand leave the frame?,rgb,dynamic_recognition,No.,ir,ir,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__06,Does anything else appear in the frame later?,rgb,dynamic_recognition,No.,depth,depth,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__07,What is the color of the object being moved?,rgb,dynamic_recognition,Green.,rgb,rgb,False,composite_score,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__dynamic_recognition__08,When does the interaction end?,rgb,dynamic_recognition,The video ends while I am still interacting with it.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7030572308272927,1,1.0,0.0,0.02038153884861818,0.0,0.7030572308272927,1,1.0,0.0,0.02038153884861818,0.0,0.7030572308272927,1,1.0,0.0,0.02038153884861818,0.0,0.004328192722290384,2,0.0,0.0,0.028854618148602563,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__01,Did the lights turn on or off?,rgb,light_change,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__02,Is the room getting brighter?,rgb,light_change,No.,rgb;event,rgb;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__03,Is the room getting darker?,rgb,light_change,No.,depth,depth,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__04,Does the ambient light level change?,rgb,light_change,No.,event;depth,event;depth,True,unresolved_multi_best,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__05,Is there a flash of light?,rgb,light_change,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__06,Does the light source move?,rgb,light_change,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__07,Are there any shadows changing?,rgb,light_change,No.,event;depth,event;depth,True,unresolved_multi_best,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
rgb__aligned_dataset_water_plants_split_seg1_water_plants_rgb__light_change__08,Does the environment become better lit at any point?,rgb,light_change,No.,rgb;event,rgb;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
